                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.1766,                0.69889,                 1.0739,                0.73926,                 0.7177,                0.78832,                0.50424,                 1.2548,                0.76507,                 1.1424,             0.00094062,             0.00094062,             0.00094062
                    103,                  1.182,                0.69705,                 1.0767,                0.74611,                0.74427,                0.80265,                0.51485,                 1.2295,                 0.7303,                 1.1217,             0.00093753,             0.00093753,             0.00093753
                    104,                 1.1906,                0.69889,                 1.0768,                0.76041,                0.74476,                0.80773,                0.52485,                 1.2179,                0.71551,                 1.1152,             0.00093444,             0.00093444,             0.00093444
                    105,                  1.179,                0.68678,                 1.0748,                 0.7426,                0.76219,                0.80774,                0.52484,                 1.2206,                 0.7148,                 1.1198,             0.00093134,             0.00093134,             0.00093134
                    106,                 1.1764,                0.69219,                 1.0725,                0.74296,                0.73193,                0.79588,                0.51921,                 1.2068,                0.72587,                 1.1159,             0.00092825,             0.00092825,             0.00092825
                    107,                 1.1624,                0.68894,                 1.0749,                  0.728,                0.73828,                0.78911,                0.51281,                 1.2179,                0.74249,                 1.1165,             0.00092516,             0.00092516,             0.00092516
                    108,                 1.1667,                0.68416,                 1.0711,                0.72131,                0.73604,                0.78734,                0.50993,                 1.2344,                0.75463,                 1.1313,             0.00092206,             0.00092206,             0.00092206
                    109,                 1.1762,                0.68536,                 1.0746,                0.74022,                0.72055,                0.78866,                0.50929,                 1.2187,                0.74396,                 1.1174,             0.00091897,             0.00091897,             0.00091897
                    110,                 1.1759,                 0.6867,                 1.0732,                0.72833,                0.71338,                0.77227,                0.49096,                 1.2459,                0.77485,                 1.1287,             0.00091588,             0.00091588,             0.00091588
                    111,                  1.173,                0.68796,                 1.0744,                0.73354,                0.72206,                0.78262,                0.50106,                 1.2501,                0.75535,                 1.1372,             0.00091278,             0.00091278,             0.00091278
                    112,                 1.1669,                0.68273,                 1.0678,                0.73351,                0.75107,                0.80383,                0.51894,                 1.2281,                0.72116,                 1.1175,             0.00090969,             0.00090969,             0.00090969
                    113,                 1.1628,                0.67821,                 1.0686,                0.73865,                0.73488,                0.79524,                0.51419,                 1.2268,                0.72653,                 1.1241,             0.00090659,             0.00090659,             0.00090659
                    114,                 1.1664,                0.68135,                 1.0665,                0.73446,                0.76007,                0.80343,                0.52217,                 1.2226,                0.71545,                 1.1237,              0.0009035,              0.0009035,              0.0009035
                    115,                  1.169,                0.68993,                 1.0723,                   0.72,                0.74236,                0.78266,                0.50589,                  1.235,                0.73854,                  1.122,             0.00090041,             0.00090041,             0.00090041
                    116,                  1.158,                  0.683,                  1.063,                0.71766,                0.73401,                0.78474,                0.50658,                  1.239,                0.74755,                 1.1364,             0.00089731,             0.00089731,             0.00089731
                    117,                 1.1583,                 0.6727,                 1.0681,                0.72988,                0.73438,                0.77996,                0.49871,                 1.2476,                 0.7485,                 1.1313,             0.00089422,             0.00089422,             0.00089422
                    118,                 1.1625,                0.68181,                 1.0662,                0.72133,                0.74199,                0.77982,                0.49999,                 1.2475,                0.73674,                 1.1282,             0.00089112,             0.00089112,             0.00089112
                    119,                 1.1604,                0.67797,                 1.0689,                0.70447,                0.74437,                0.78221,                0.50742,                 1.2306,                0.75003,                 1.1241,             0.00088803,             0.00088803,             0.00088803
                    120,                 1.1677,                0.68154,                 1.0703,                0.73885,                0.73536,                0.78962,                0.51266,                   1.24,                0.72506,                 1.1344,             0.00088494,             0.00088494,             0.00088494
                    121,                 1.1569,                0.67213,                 1.0652,                0.73715,                0.72237,                 0.7843,                 0.5076,                 1.2358,                0.74137,                 1.1265,             0.00088184,             0.00088184,             0.00088184
                    122,                 1.1526,                0.66707,                 1.0665,                0.74199,                0.73111,                 0.7903,                0.51062,                 1.2392,                0.73854,                  1.132,             0.00087875,             0.00087875,             0.00087875
                    123,                 1.1488,                0.66797,                  1.065,                0.71071,                 0.7428,                0.78052,                0.50824,                 1.2221,                0.76222,                 1.1197,             0.00087566,             0.00087566,             0.00087566
                    124,                 1.1602,                0.67569,                 1.0633,                0.76345,                0.72273,                0.79216,                0.51065,                 1.2323,                0.72601,                  1.125,             0.00087256,             0.00087256,             0.00087256
                    125,                 1.1606,                0.67315,                  1.065,                0.73308,                0.76126,                 0.7947,                0.51268,                 1.2268,                0.72443,                 1.1243,             0.00086947,             0.00086947,             0.00086947
                    126,                 1.1531,                0.65954,                 1.0647,                0.76478,                0.71512,                0.78491,                0.50833,                 1.2292,                0.72767,                 1.1271,             0.00086637,             0.00086637,             0.00086637
                    127,                 1.1604,                0.66594,                 1.0638,                0.73946,                0.74274,                0.80245,                0.52185,                 1.2338,                0.71914,                 1.1195,             0.00086328,             0.00086328,             0.00086328
                    128,                 1.1555,                0.67068,                 1.0629,                0.71667,                0.73593,                0.77632,                0.49549,                 1.2515,                0.76001,                  1.143,             0.00086019,             0.00086019,             0.00086019
                    129,                 1.1464,                0.65862,                 1.0568,                0.72438,                0.73833,                0.78525,                0.50689,                 1.2301,                0.73376,                 1.1221,             0.00085709,             0.00085709,             0.00085709
                    130,                 1.1552,                0.66137,                 1.0601,                0.73126,                0.74508,                0.79361,                0.51355,                 1.2248,                0.72861,                 1.1215,               0.000854,               0.000854,               0.000854
                    131,                 1.1428,                0.65388,                 1.0589,                0.72127,                0.72141,                0.78004,                 0.5071,                 1.2288,                0.75116,                 1.1349,             0.00085091,             0.00085091,             0.00085091
                    132,                 1.1417,                0.65905,                 1.0591,                0.74572,                0.71167,                 0.7626,                0.49424,                 1.2214,                0.75954,                 1.1222,             0.00084781,             0.00084781,             0.00084781
                    133,                 1.1479,                0.66117,                 1.0617,                0.74079,                0.73491,                0.78163,                0.50754,                  1.231,                0.73179,                  1.117,             0.00084472,             0.00084472,             0.00084472
