                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.1361,                0.70681,                  1.107,                0.74596,                0.75668,                0.80498,                0.51839,                 1.2156,                0.69597,                 1.1703,               0.007822,               0.007822,               0.007822
                     91,                 1.1483,                 0.7222,                 1.1107,                0.75689,                0.74774,                0.80476,                   0.52,                 1.2208,                 0.6951,                 1.1613,              0.0077973,              0.0077973,              0.0077973
                     92,                 1.1357,                0.71156,                 1.1068,                0.75895,                 0.7346,                0.80219,                0.51552,                 1.2161,                0.68787,                  1.168,              0.0077725,              0.0077725,              0.0077725
                     93,                 1.1286,                 0.7022,                 1.1039,                0.76048,                0.73055,                0.80146,                0.51533,                 1.2233,                0.70499,                 1.1608,              0.0077478,              0.0077478,              0.0077478
                     94,                 1.1314,                0.70272,                 1.1014,                0.73743,                0.75603,                0.79763,                0.51259,                 1.2201,                0.70532,                 1.1609,               0.007723,               0.007723,               0.007723
                     95,                 1.1267,                0.70559,                  1.105,                0.74628,                0.74226,                 0.8036,                0.51534,                 1.2232,                0.70361,                 1.1719,              0.0076983,              0.0076983,              0.0076983
                     96,                 1.1368,                0.70536,                 1.1065,                0.76574,                0.74313,                0.80659,                0.52181,                 1.2149,                0.68869,                 1.1657,              0.0076735,              0.0076735,              0.0076735
                     97,                 1.1259,                0.69267,                 1.1014,                0.74616,                0.76081,                0.81354,                0.52567,                  1.222,                0.67747,                 1.1692,              0.0076488,              0.0076488,              0.0076488
                     98,                 1.1172,                0.69019,                 1.0968,                0.73491,                0.75092,                0.79696,                 0.5082,                 1.2303,                0.70481,                 1.1691,               0.007624,               0.007624,               0.007624
                     99,                 1.1285,                0.70476,                  1.103,                0.74326,                0.73598,                0.79022,                0.50859,                 1.2242,                0.71735,                 1.1661,              0.0075993,              0.0075993,              0.0075993
